ID;NAME;PRICE;RESTAURANT_ID
1289;Corpse Reviver: Gin, Triple Sec, Lillet, Pastis;29;194
1290;TORTELLONI chicken & porcini filled, marscapone & truffle sauce;14;195
1291;Grilled 1 1/2 lb. Maine Lobster;9,5;195
1292;ravioli of sweet shrimp with mustard miso sauce;12,3;195
1293;Vegetable  Small - three selections;8,7;195
1294;Mussels with Fragrant Seafood Sauce;17,1;195
1295;Slow Poached Farm Egg In a Jar- with Maine lobster, crosnes and sea urchin froth;8,9;195
1296;Pork w. Broccoli;13,3;195
1297;VINE-RIPE TOMATOES WITH SNOW WHITE ANCHOVIES, BASIL AND ONIONS;31,8;196
1298;Root Beer ... 1.75;29,1;196
1299;Petit Fours;20,8;196
1300;Terrine de canard;32,1;196
1301;West Coast Barbecue Maya Shrimp - jalapeno cornbread;33,4;196
1302;Fried Chicken Nuggets (12);33,7;196
1303;Margherita Pizza;22,9;196
1304;Cheese Danish ...1.60;15,1;197
1305;Nachos El Grande;18,7;197
1306;Seafood Large - six selections;23;197
1307;MINI VEGI-LOAF Tofu, Chestnut and Cilantro Croquettes, Served over Spaghetti in a Tomato Sauce (Taro Spring Roll, Pickled Cabbage);13,9;197
1308;POT AU FEU WITH MARROW BONE AND TRADITIONAL ACCOMPANIMENTS;25,4;197
1309;Sweet & Sour Pork & Chicken Mixed;16,7;197
1310;Fricassee of Asparagus and Morels with a sweet garlic flan;25,8;197
1311;Flounder Fillet. Plain, simple and delicious...broiled or baked with buttery Bread Crumbs...with Seasonal Vegetables and choice of one Side;22;197
1312;Great Western, Extra Dry (Split);23,7;198
1313;Way 2Cool Root Beer (Taos Brewing Co.)  full bodied drinks;18,9;198
1314;Gundellini Champagne aperitif;28,2;198
1315;Liberty School 1995, Coastal Oaks;25,4;198
1316;St. Morillion 1996, Chile;27,8;198
1317;Topi-Maki and Mixed Salad;19,8;199
1318;Cheese Omelette WITH MOZZARELLA AND AMERICAN CHEESE;15,6;199
1319;Dubonnet;30;199
1320;Roasted Baby Lamb Chops: full rack of herb crusted baby chops & three vegetable antipasti;24,7;199
1321;Onion Soup GratinÃƒÂ©e;15,9;199
1322;STRAWBERRY, SPINACH AND ENDIVE SALAD WITH TOASTED PISTACHIOS AND MAYTAG BLUE CHEESE;17,3;199
1323;KRUG, GRANDE CUVEE, BRUT CHAMPAGNE NV;22,9;199
1324;Roll Mops;20,1;200
1325;Veal Chop - wild mushroom sauce, aparagus, and truffle potato croquette;23,6;200
1326;Beaujolais Brouilly, Chateau de la Chaize 1996 (Burgundy);25,1;200
1327;Duvel ;20,8;200
1328;Balthazar Bar Steak with pommes frites and maÃƒÂ®tre d butter or bearnaise sauce ;28,8;201
1329;28 Day Dry-Aged Ribeye - with a pickled fig-Rogue River blue cheese flan, baby bok choy, and whole grain mustard jus;23,6;201
1330;Vegetarian Curried Noodles with Small Shrimp. Chinese Egg Noodles stir-fried with Leeks, Bok Choi, Eggplant and Tofu;33,3;201
1331;Rack of Lamb with Lamb Shank Ravioli: Roasted Tomatoes, Broccoli Rabe, Minted Balsamic Vinegar;19,8;201
1332;Nachos El Grande;31,5;201
1333;Margaux;26,3;202
1334;Cappuccino;22,6;202
1335;Manhattan;20,5;202
1336;GENERAL TSOS CHICKEN Chunks chicken lightly fried w. hot bean sauce. This plate was devised by a private chef of General Tsos who was a famous general in Szechuan army.;34,1;202
1337;Ribera del Duero, Crianza 1997, Sastre (Spain);25,3;202
1338;Fettuccine Alfredo FETTUCCINE WITH CREAM SAUCE;30;202
1339;VEUVE CLICQUOT, GOLD LABEL CHAMPAGNE 89;24,9;202
1340;Chicken Paillard - Chimichurri sauce, string beans, and potatoes;18,8;203
1341;Flavored Coffee of the day ... ..96 ... 1.18 ... 1.44;31,8;203
1342;Caymus Special Select, 1994;19;203
1343;Aloxe-Corton l Er Cru, Les Valozieres, Antonin Rodet, 1996 (Burgundy);18,4;203
1344;Skewered Shrimp;31,9;203
1345;Primitivo, A. Mano;33,7;203
1346;SautÃƒÂ©ed Prawns with Mushroom Tortellini, Grilled Tomato Vinaigrette & Sweet Corn;21,1;204
1347;Foreau: Vouvray, Chenin Blanc;33,4;204
1348;Assorted cakes;23,9;204
1349;Bollinger;33,9;204
1350;Chicken Vegetable & Rice Soup;29,2;204
1351;House smoked colorado lamb chops served with a sweet potato spearmint strudel, merlot wine reduction sauce.  Twenty Eight;18,8;205
1352;Chow Gai Kew (Chicken) Deep fried chicken w. Chinese vegetables;15,6;205
1353;CHAMPAGNE, PIPER HEIDSIECK NV;10;205
1354;Salmon Alla Griglia GRILL SALMON WITH DIJON SAUCE;12,3;205
1355;Pork w. Bean Curd;15,6;206
1356;Unfiltered Apple Juice;21,3;206
1357;Lobster Risotto with fava beans, radicchio and savory  ;31;206
1358;SESAME BEEF Chunks of tender steak, lightly batter fried & coated w. chefs special sauce, sprinkle w. broccoli & roasted sesame seed on the top.;20,9;206
1359;Banoffee;17,5;206
1360;BACON AND CHEESE OMLETTE;20,2;207
1361;Chateauneuf-du-Pape, Chateau Mont-Redon, Rhone, France 1998;33,9;207
1362;Roast Pork w. Mixed Vegetables;18,5;207
1363;Cuvaison, Chardonnay, Carneros, USA 1999;30,4;207
1364;SautÃƒÂ©ed Skate with haricots verts, shallots, chives and a hazelnut brown butter;34,7;207
1365;Young Chow Lo Mein;22,6;207
1366;Maryland Crab Cakes Served with Cole Slaw and French Fries;28,6;207
1367;Strawberry Rhubarb Tart a la Mode;26,1;207
1368;Grilled Lamb Chops - mashed potato, haricot vert, and a garlic wine sauce;32,3;208
1369;Kung Po Baby Shrimp;30,4;208
1370;Roederer;24,9;208
1371;Beef w. Mixed Vegetables;25,2;208
1372;Riesling Saering, Grand Cru, Domaine Schlumberger, Alsace, France 1997;24,6;208
1373;Fried 1/2 Chicken w. Chicken Fried Rice;24;209
1374;Fresh Shrimp Fried Rice;33,8;209
1375;Bistecca Alla Luiggi SLICED STEAK WITH WILD MUSHROOMS, SCALLIONS, TOUCH OF COGNAC, CREAM AND RED WINE;26,1;209
1376;Bacon sage rubbed Rocky chicken breast in french pastry citrus cracked pepper cream and leeks.  Twenty Six;29,3;209
1377;Egg mayo;17,9;209
1378;Beef and Mushroom Pappardelle ;21,9;209
1379;SautÃƒÂ©ed Halibut with a fresh pea ragout, bacon lardons and rosemary  ;27,4;209
1380;Cabernet Sauvignon, Duckhorn, 1986. (Napa Valley);27,8;210
1381;Strawberry Mineral Water;27,2;210
1382;Beef w. Mixed Vegetables;21,1;210
1383;Asbach Uralt;29,7;210
1384;CrÃƒÂ¨me BrÃƒÂ»lÃƒÂ©e;20,7;211
1385;Hollywood Cobb Salad;22,7;211
1386;Way 2Cool Ginger Ale (Taos Brewing Co.)  full bodied drinks;26,7;211
1387;Malbec, Bianchi, 1997. (Argentina);17,7;211
1388;Hazelnut Italian Soda;25,7;211
1389;CHARDONNAY, COSTELLO 96;26,9;212
1390;A VEGETABLE BUFFET PLATTER IN THE MIDDLE EASTERN MANNER SERVED WITH PITA BREAD;36,3;212
1391;TAITTINGER, LA FRANCAISE CHAMPAGE NV;32,3;212
1392;Grilled 1 1/2 lb. Maine Lobster;29,3;212
1393;Fried Chicken Nuggets (12) w. Chicken Fried Rice;25,4;212
1394;Pasta Pomodoro CHOICE OF PASTA WITH TOMATO OR MARINARA SAUCE;32,4;212
1395;Trancio Di Pesce Spado A La Livornese SAUTEED WITH ANCHOVIES, GREEN AND BLACK OLIVES, CAPERS, WHITE WINE & A TOUCH OF TOMATO SAUCE;25,2;212
1396;Beef w. Pepper & Tomatoes;14,8;213
1397;STURGEON SCHNITZEL, OUR SPECIALTY, WITH CUCUMBER SALAD AND SAUCE REMOULADE;14,8;213
1398;Fettuccine Alfredo FETTUCCINE WITH CREAM SAUCE;20,1;213
1399;Roast Pork Mei Fun;11;213
1400;Mixed Grill Balthazar;19,7;213
1401;MISO SOUP;16,7;213
1402;By the bottle: Benziger, Chardonnay, Carneros, USA 1999;24,7;214
1403;Spare Rib Tips;19,4;214
1404;Coconut Shrimp Jumbo shrimp, battered and dipped in shredded coconut, fried golden brown and served with a Chinese pesto dipping sauce, pineapple chutney, yogurt cucumbers and steamed rice;15,3;214
1405;Spaghetti Bolognese;14,4;214
1406;Maine Lobster;19,3;214
1407;Baby Shrimp w. Bean Sprouts;21,7;214
1408;Chianti Classico, Riserva 1997, Felsina Rancia (Toscana);22,3;214
1409;Caffe;18,4;215
1410;Mitchelton Shiraz 1994, Australia;15,6;215
1411;STEAK TARTARE, THE CONVENTIONAL WAY OR LIGHTLY SEARED;13,5;215
1412;Poached Red Snapper in a Saffron Broth served with Baby Vegetables;13,2;215
1413;Beef w. Scallions;20,5;215
1414;Filet Mignon, grilled filet of beef tenderloin accompanied by a brandy, shiitake mushroom cream sauce, served with rosemary roasted new potatoes and fresh vegetables;23,7;216
1415;French fries Lami Louis sytle;24,2;216
1416;CABERNET SAUVIGNON, Briarcrest, Clos Du Bois;28,5;216
1417;Buffalo Chicken Wings;21,3;216
1418;Roasted Beet Salad with leeks, haricots verts and fourme dAmbert  ;26,6;216
1419;Blueberry  or Apple Crumb Cake ...1.75;28,5;216
1420;Salmon Club sandwich;27;216
1421;1/4 lb. Colossal Crab Meat;23,4;216
1422;Fried Fish (2) w. Plain Fried Rice;15,8;217
1423;Baked Stuffed Lobster with buttery Crabmeat Stuffing;29,5;217
1424;Guinness;23,5;217
1425;Chateauneuf-du-Pape, Chateau Mont-Redon, Rhone, France 1998;26,6;217
1426;Apple Tart;17,9;217
1427;CHABLIS, DOMAINE CHANTEMERLE BOUDIN 96;19,5;217
1428;Fonds dartichauts;27,3;217
1429;Burger;34,5;218
1430;Baklava;28,1;218
1431;Soup du Jour;29,7;218
1432;STILTON CHEESE & WALNUTS;27,4;218
1433;Chocolate  Velvet;24,8;218
1434;Buffalo Chicken Wings, w. French Fries;36,4;218
1435;Cobb Salad Royale with Lobster;27;218
1436;Moo Shu Pork w. 4 Pancakes;29,1;219
1437;Pinot Noir Saintsbury Garnet, 1996, Carneros;25,5;219
1438;Moet & Chandon Brut Imperial N/V;23,6;219
1439;Tasting of Petite Appetizers;28,1;219
1440;Provance Salad:  Portobello Mushrooms, Eggplant, Zucchini, Yellow Squash & Tomato Roasted over a Crisp Garden Salad ... 5.95;21,5;219
1441;Carrot Cake Square;31,4;220
1442;Merlot, Cuvaison, 1997. (Napa Valley);25;220
1443;SHREDDED MELODY  Shredded Soy Gluten Sauteed with Celery, Carrots, Zucchini and Pine Nuts in a Spicy Sweet Sauce (Taro Spring Roll, Brown Rice);30,9;220
1444;Roasted Cold Salmon salsa verde, accompanied with a selection of any four vegetables from our Antipasto Bar;25,9;220
1445;SALMONE MARINATO CON SALSA DI CAVIALE  ;21,9;220
1446;Claypot Roasted Salmon, Langostino tomato sauce & roasted potatoes;30,9;220
1447;Chicken w. Mixed Veg;25,5;220
1448;Cheddar Cheeseburger;32;220
1449;Domaine Chandon, Reserve;20,4;221
1450;Moet & Chandon, Brut Imperial, 1992;27,6;221
1451;Moo Goo Gai Pan;23,9;221
1452;Gibson;32,5;221
1453;Veuve Clicquot Brut Yellow N/V;23,4;221
1454;Sancerre, Bernard Clement 1996, Loire;34,8;221
1455;STILTON CHEESE & WALNUTS WITH A GLASS OF PORT WINE;8,7;222
1456;Linie Aquavit;13,4;222
1457;Cabernet Sauvignon/Merlot, Heges, 1998. (Washington);8,6;222
1458;FILETTI DI SOGLIOLA CON ZUCCHINE E CARCIOFI  ;17,7;222
1459;Specialty Sandwiches: #2  Prosciutto with Fresh Mozzarella Basil, Plum Tomato, Aioli on San Francisco Sour Dough ... 6.25;11,1;222
1460;Whole Roasted Free-Range Chicken with garlic mashed potatoes and seasonal vegetables;16,9;222
1461;China Black Iced Tea;19,2;223
1462;Warm Goat Cheese and Carmelized Onion Tart;24,1;223
1463;Chianti Classico Riserva, Villa Antinori, Tuscany, Italy 1997;34,3;223
1464;Fume Blanc, Ferrari-Carano, 1999 (Sonoma);22,4;223
1465;Taro Spring Roll (2);19,2;223
1466;Mussels Au Gratin. With garlic;20,7;223
1467;Chicken Yaga Mein;27,6;223
1468;Jonah Crab Claws. On ice;32,4;224
1469;CÃƒÂ”TE DE BÃ…Â’UF with haricot verts and Balthazar onion rings;34,8;224
1470;mesclun salad with sesame leaf and watercress;23,2;224
1471;Nachos El Grande;23,4;224
1472;Traditional Omelette made with egg whites;22,8;224
1473;Traditional Omelette made with egg whites;31,6;224
1474;Crispy Chicken Wings w. Garlic Sauce, w. Chicken Fried Rice;31,7;224
1475;Merlot 1999, Bogle (California);27,7;224
1476;Organic Earl Grey Tea;15,6;225
1477;Meritage, Trilogy, Flora Springs, 1997. (Napa Valley);22,9;225
1478;CHOCOLATE PEANUT BUTTER-CANDY BAR MOUSSE CAKE;22,8;225
1479;Cabernet Sauvignon, Pedroncelli Three Vineyards 1995 (Sonoma);22,6;225
1480;Fresh Fruit Cup;22,1;225
1481;White Meat Chicken Chow Mein;27,5;226
1482;Broccoli w. Snow Pease & String Bean;30,6;226
1483;Crispy Chicken Wings w. Garlic Sauce, w. Chicken Fried Rice;18,8;226
1484;Avocado Stuffed with Crabmeat;22;226
1485;Kistler 1996, Sonoma;32;226
1486;Grilled Dry Aged Rib Eye Steak;25,3;226
1487;GRILLED AHI TUNA ON BRAISED SHIITAKES WITH WILTED FRISEE AND A CRACKED MUSTARD INFUSION SAUCE, BASIL AIOLI;32,3;226
1488;House Spicy Maki Rolls - jalapeno smoked salmon, yellowfin tuna, cucumber, scallion, flying fish roe;20,5;227
1489;Merlot, Vintners Blend, Ravenswood, 1998. (Sonoma);16,4;227
1490;Shrimp & Chicken, Hunan Style Jumbo shrimp & chicken sauteed w. baby corn, straw mushrooms, red pepper & garden vegetable in Hunan style.;23,3;227
1491;Roast Pork w. Chinese Vegetable;17,5;227
1492;Ferrando: Piedmont, Erbaluce;22,1;227
1493;Spicy Shandong Baked Bluefish. With Sugar Snap peas and Jasmine Rice;24,9;227
1494;GNOCCHI CON FEGATINI DI POLLO chicken livers;21,3;227
1495;House Salad. A mix of Romaine and Mesclun with Red Onions, Tomatoes and Cucumbers...choice of Dressing;27,4;227
1496;Chicken Caesar, Grilled Breast of Chicken over our Caesar Salad ... 5.95;18;228
1497;Duck Egg with Tuna Bottarga;21,4;228
1498;Fried Scallops (10) w. Beef Fried Rice;22,2;228
1499;NY Bagel;26,7;228
1500;PINOT NOIR, RAMSAY 96;28;229
1501;Moo Shu Baby Shrimp w. 4 Pancakes;24,4;229
1502;CHABLIS, DOMAINE CHANTEMERLE BOUDIN 96;24;229
1503;Iced Flavored Coffee ... 1.75/1.95;33,3;229
1504;Fried Scallops (10) w. Plain Fried Rice;19,1;229
1505;Caesar Salad;29,5;229
1506;Pinot Grigio, Cavit;21,3;229
1507;Salmon Alla Griglia GRILL SALMON WITH DIJON SAUCE;24,3;229
1508;Joes Sizzling Chicken Fajitas;26,1;230
1509;Barolo, Sigillo dAbate Rsv, 1991;20,8;230
1510;SOFT SHELL CRAB SANDWICH ON TOASTED RYE BREAD WITH SAUCE TARTARE;15,6;230
1511;Shafer Stags Leap District 1994, Napa;19,5;230
1512;Gruet N/V Brut (New Mexico);19,4;230
1513;Chicken w. Mixed Veg;24,4;230
1514;Mixed Mesclun Greens with Baby Tomatoes;25,5;230
1515;Mercurey Faiveley 1994, Clos des Myglands;16,8;231
1516;San Pallegrino;21,3;231
1517;Specialty Sandwiches: #17  Baked Salmon Salad:  Watercress, Plum Tomato on Brick oven Pompeii Bread ... 6.75;14,4;231
1518;Tex Mex Salad:  Vermont Cheddar & Monterey Jack Cheeses, Guacamole, Salsa, Shaved Lettuce with No Fat Tortilla Chips ... 5.75;18,4;231
1519;Chardonnay, Glass Mountain;20,5;231
1520;Pacific Sea Bass Asian Style with angel hair pasta, clams, black bean sauce;21,5;232
1521;Chardonnay, Iron Horse 95;28,8;232
1522;Radish Salad with Parmesan & Arugula;22,9;232
1523;Petite Fours;28,1;232
1524;Rose, Chateau Pech Redon 1997 (Languedoc);27,2;232
1525;Mixed Vegetable Chop Suey;31,2;232
1526;Soup;18,8;232
1527;Baby Back Pork Ribs ;30;232
1528;Zinfandel, Joel Gott, 1999.  (California);15,9;232
1529;Cabernet Sauvignon, Bodega Weinert, 1995. (Argentina);23,2;233
1530;Sauvignon Blanc, Chateau Souverain;26,5;233
1531;Charles Heidsieck;33,5;233
1532;CABERNET OF EGER 93, Lauder/Lang Vineyards;19,6;233
1533;Wraps: W6  Italian Tuna Wrap (No Mayo No Oil), Plum Tomato, Leaf Lettuce & Sprouts ... 5.95;31,6;233
1534;Sancerre, Bernard Clement 1996, Loire;34;233
1535;St. Emilion, Chat. Fleur Cardinale, 1995;27,9;233
1536;Half-Pound Hamburger Served on a Roll with French Fries or Salad;25,1;234
1537;Cinnamon Sticky Buns ...2.25;26,8;234
1538;White Wine by the Bottle: Nosiola, Pojer & Sandri, Trentino, Italy 1997;21,2;234
1539;Terrine de canard;31,1;234
1540;FILLET OF SALMON, POACHED OR GRILLED;22;234
1541;Hot & Sour Vegetable Soup;19,7;234
1542;Steamed Broccoli w. String Bean;24,3;234
1543;Bistecca Alla Luiggi SLICED STEAK WITH WILD MUSHROOMS, SCALLIONS, TOUCH OF COGNAC, CREAM AND RED WINE;20,9;235
1544;2007 ASSYRTIKO Santorini Sigalas;28,8;235
1545;Apricot Wine w/ soda & fruit garnish;20,3;235
1546;Margherita Pizza - tomato, mozzarella & basil;29,4;235
1547;Foie Gras Torchon - with muscat gelÃƒÂ©e and toasted country bread;22,3;235
1548;Loup de Mer - with cockles and organic vegetables in its own broth;32,4;235
1549;Filet Mignon, portobellini mushrooms, new potatoes & Brunello sauce;18,9;235
1550;CHILLED BUTTERNUT SQUASH SOUP WITH DILL;28,5;235
1551;Chicken Breast;23,7;235
1552;Pouilly-Fume, Vieilles Vignes, Regis Minet, 1999 (Loire Valley);19;236
1553;Merlot,  Casa Julia;22,9;236
1554;Baby Shrimp w. Bean Sprouts;22,8;236
1555;Veuve Clicquot Brut Yellow N/V;23,4;236
1556;Scallion Pancakes;29,5;236
1557;Saint-Julien;31,7;236
1558;GRILLED TUNA BURGER,  Asian Style;19,3;237
1559;Chow Har Kew (Shrimp) Deep fried shrimp w. Chinese Vegetables.;31,1;237
1560;Sweet & Sour Pork;22,4;237
1561;Crab Roll. Maine Crab Salad in a warm buttery New England Bun...with Fries;19,1;237
1562;Zinfandel, Rabbit Ridge;30,5;237
1563;Pinot Noir, Acacia, 1999.  (Carneros);27,6;237
1564;KRUG, GRANDE CUVEE, BRUT CHAMPAGNE NV;24,7;237
1565;Zwetschgenwasser;25,5;237
1566;Tomato, Onion & Bleu Cheese Salad- Dijon vinagrette;24,2;237
1567;Fresh dungeness crab cake with honey brown onion compote red pepper garlic mayonaise and balsamic reduction.  Twelve;23,7;238
1568;Buffalo Chicken Wings, w. French Fries;35,3;238
1569;Rainbow Trout;24,3;238
1570;Char-grilled cold water lobster tail on herb spun angel hair with a srirachi garlic viniagrete.  Thirteen;23,8;238
1571;Vitello Scallopine FRANCESE STYLE;19,8;238
1572;Specialty Sandwiches: #15  No Mayo No Oil Tuna Salad:  Plum Tomato, Crisp Romaine on Rosemary Foccacia ... 5.95;28,6;238
1573;Charles Heidsieck;21;238
1574;OUR VERY OWN APRICOT SORBET;32,8;238
1575;PoBoy Sandwich. Fried Oysters, Lettuce, Tomato & Spicy Mayo;28,9;238
1576;Chicken Finger;30,8;239
1577;SPRING ASPARAGUS AND ROASTED RED PEPPER RAVIOLIS WITH A CREAMY VEGETABLE ASPARAGUS PUREE, ESSENCE OF WHITE TRUFFLE;21,2;239
1578;Orange Smoked Salmon;22,8;239
1579;Angel Hair Primavera ;28,4;239
1580;Raspberry tart;28,3;240
1581;Wraps: W6  Italian Tuna Wrap (No Mayo No Oil), Plum Tomato, Leaf Lettuce & Sprouts ... 5.95;18,8;240
1582;Steak Tartare - with quail egg;33,8;240
1583;Pollo Caracalla ROLL OF CHICKEN STUFFED WITH MOZZARELLA, SAUTEED IN A ZUCCHINI & MUSHROOM SAUCE;31,4;240
1584;Unfiltered Apple Juice;24,5;240
1585;Seared Sushi Steak Rolls hoisin sauce;34,5;240
1586;CROSTATA CALDA CON GRUTTA FRESCA  ;27,2;240
1587;Smoked Salmon. Thinly sliced...Pumpernickle Toast;9,4;241
1588;Hennessey VSOP;19,3;241
1589;White Meat Chicken Chow Mein;18,3;241
1590;Marichiara- clams, shrimp, white wine, garlic & touch of tomato sauce;9,9;241
1591;Mixed Vegetable Delight;17,8;241
1592;Ferrando: Piedmont, Erbaluce;16,1;241
1593;Bean Curd w. Hot Sauce (meat);14;241
1594;Barbera DAsti, Camp Du Rouss, Coppo, 1997. (Piedmont);20,7;242
1595;Penne with assorted smoked salmon, radicchio, arugula;19,8;242
1596;San Pellegrino Sparkling Water;20,8;242
1597;Brandy Alexander: Brandy, Cream, Creme de Cacao;25,6;242
1598;French fries;16;242
1599;Reisling Grand Cru Brand, Albert Boxler 1993 (Alsace);16;242
1600;Dubonnet;19,4;242
1601;Crystal Geyser Mineral Water;25;242
1602;Chicken w. String Bean;17;243
1603;Chicken w. Brococli;25,8;243
1604;Tea;25,2;243
1605;Duchess potatoes;20,9;243
1606;Cinnamon Raisin Danish ...1.60;22,5;244
1607;SautÃƒÂ©ed Prawns with Mushroom Tortellini, Grilled Tomato Vinaigrette & Sweet Corn;28,2;244
1608;Smoked Sturgeon -  truffle oil;18,6;244
1609;Rigatoni Alle Melanzane  eggplant, raisins & aged ricotta salata;27,8;244
1610;OYSTERS:  Malpeque   ;20,1;244
1611;San Pellegrino Sparkling Water;24,6;244
1612;Steak Tartare - with quail egg;26,3;244
1613;Peach tart;17,1;244
1614;Greek Salad, Hearts of Romaine, Peppers, Stuffed Vine Leaves, Feta Cheese, Olives, Tomato and Red Onion ... 5.95;22,2;245
1615;Country Mashed Potatoes, skin on;34,1;245
1616;Selaks 1996, N. Zealand;31,4;245
1617;Calabria Pizza - pepperoni, mozzarella & tomato;22,2;245
1618;DIET COKE;33,4;245
1619;Mixed Vegetable Lo Mein;29;246
1620;Eggs Benedict with Smoked Salmon;27,9;246
1621;House Special Soup w. Wonton;24,9;246
1622;MERLOT, GEYSER PEAK 95;32,6;246
1623;Bluefish;34,2;246
1624;Ice Cream;22,1;246
1625;Chicken w. Cashew Nuts;20,5;247
1626;Chianti Classico Fonterutoli, 1995;9,2;247
1627;Beef w. Chinese Vegetable;20,4;247
1628;642 Inniskillin Pearl Label Ice Wine 2002;19,7;247
1629;House Special Soup w. Wonton;19,7;247
1630;Sanka;13,3;247
1631;Warm Marinated and Grilled Calamari. With grilled Onions and White Beans;17,4;247
1632;Hot & Spicy Chicken;17,3;248
1633;SAUTEED ARTICHOKE WITH BASIL Artichoke, Tomato and Soy Protein in a Black Bean Sauce Seasoned with Basil (Taro Spring Roll, Brown Rice);18,4;248
1634;Bean Curd w. Hot Sauce (meat);14,1;248
1635;Beef w. Mushrooms;16,6;248
1636;Chardonnay, Edna Valley Vineyard, 1999, (California);18,7;248
1637;Gnocchi Bolognese HOMEMADE DUMPLINGS PASTA WITH MEAT SAUCE;12,3;248
1638;Cappuccino;17,9;248
1639;Mesclun Salad*;32,2;249
1640;Fresh Shrimp Chow Fun;22,1;249
1641;POT AU FEU WITH MARROW BONE AND TRADITIONAL ACCOMPANIMENTS;33,6;249
1642;Pinot Noir, Newton 95;26;249
1643;CÃƒÂ”TE DE BÃ…Â’UF with haricot verts and Balthazar onion rings;27;249
1644;Scallop & Beef  Sliced prime filet of beet & round scallops sauteed w. snow pea pods, baby corn, straw mushroom in brown sauce. A real treat!;24,7;249
1645;Greek Salad, Hearts of Romaine, Peppers, Stuffed Vine Leaves, Feta Cheese, Olives, Tomato and Red Onion ... 5.95;21,6;249
1646;Champagne Cocktail: Champagne, Sugar Cube, Bitters;25;250
1647;Carrot Cake Square;23;250
1648;Eyrie Vineyards 1996, Willamette, Oregon;29,7;250
1649;Tuna Burger. Freshly ground Tuna, Chili Paste, Crumbs and Spices;24,6;250
1650;salad of soba noodles with marinated vegetables;23,9;250
1651;Chardonnay, Riverstone, J. Lohr;26,6;250
1652;Riesling, Pacific Rim Bonny Doon, 1999. (Santa Cruz);21,8;251
1653;Pouilly Fume, Ladoucette 1994, Loire;23,3;251
1654;Specialty Sandwiches: #16  Roast Beef: Vermont Cheddar, Leaf Lettuce, Plum Tomato, No Fat Russian Dressing on French Baguette ... 6.25;23,9;251
1655;Lobster Roll. Fresh Lobster Meat from a stemed 1-1.25 lb. Lobster...cold, creamy Lobster Salad in a toasted Bun...with French Fries;25;251
1656;Fresh Shrimp Chow Fun;31,5;251
1657;HAWAIIAN FIVE STYLES Scallop, lobster, chicken, shrimp & pork sauteed in chefs special sauce w. baby corn, straw mushrooms & Chinese vegetables.;27,6;251
1658;Ferrando: Piedmont, Erbaluce;34;251
1659;Chocolate Raspberry Cake;19;251
1660;Any Side Vegetable Salad;29,7;252
1661;Beef w. Broccoli in Garlic Sauce;34,6;252
1662;Mushroom Egg Foo Young;25;252
1663;Hot & Spicy Pork;29,4;252
1664;SALMONE MARINATO CON SALSA DI CAVIALE  ;15,5;253
1665;Grilled 1 1/2 lb. Maine Lobster;12,9;253
1666;Fresh Squeezed OJ or Grapefruit Juice ... 1.75/2.95;19,9;253
1667;Chard;8,9;253
1668;Steamed Mixed Vegetables;19,9;253
1669;Graves;12,5;253
1670;Blueberry  or Apple Crumb Cake ...1.75;14,7;253
1671;Calamari. Regular or Spicy;15,4;253
1672;Roasted Beet Salad with leeks, haricots verts and fourme dAmbert  ;15,9;254
1673;Double Happiness  Jumbo shrimp & tender beef stir-fried w. garden vegetable;23;254
1674;Cheese Danish ...1.60;25,6;254
1675;Apple Wood Hot Smoked Salmon;22,4;254
1676;Jumbo Shrimp Scampi ;13,7;254
1677;Pinot Noir, Quail Hill Vineyard, Lynmar, 1999 (Sonoma);19,5;254
1678;Boneless Spare Ribs;26,2;254
1679;TETE DE MOINE;24,2;254
1680;Gewurtzraminer, Beringer;20,4;255
1681;Pollo Caracalla ROLL OF CHICKEN STUFFED WITH MOZZARELLA, SAUTEED IN A ZUCCHINI & MUSHROOM SAUCE;22,5;255
1682;Fishermans Platter. Shrimp, Clam Fritters, Scallops, Clams & Haddock;21,7;255
1683;Grappa di Moscato Chiarlo;23,1;255
1684;Bar-B-Q Spare Ribs;33,2;255
1685;Insalata Di Casa MIX GREEN SALAD WITH HOUSE DRESSING ;15,8;256
1686;White Meritage, Chateau Musar, 1995 (Lebanon);21,7;256
1687;STURGEON SCHNITZEL, OUR SPECIALTY, WITH CUCUMBER SALAD AND SAUCE REMOULADE;18,2;256
1688;Groth 1994, Napa;22,7;256
1689;Wonton Soup;14,5;256
1690;Striped Bass Al Placere STRIPED BASS ANY STYLE;18,2;256
1691;Apricot Wine w/ soda & fruit garnish;20,9;256
1692;Duck Shepherds Pie;22,6;256
1693;Arctic Char;16,4;257
1694;Grilled Chicken Sandwich. Topped with melted Cheese and crisp Bacon;19,4;257
1695;New York Style Cheesecake With strawberry sauce  ;9,4;257
1696;PATE EN CROUTE, Lucien Tendret recipe since 1892;15,5;257
1697;Steamed Brown Rice;20,3;257
1698;Smoked Chatham Cod Croquettes - with American paddlefish caviar;26,2;258
1699;Sanka;23,5;258
1700;Ribera del Duero, Crianza 1997, Sastre (Spain);26,2;258
1701;Marichiara- clams, shrimp, white wine, garlic & touch of tomato sauce;31,6;258
1702;Decaf coffee or Herbal Tea ... ..96 ... 1.18 ... 1.44;19,3;258
1703;Redeye Dill Gravlax Salmon;34,7;258
1704;Smoked Haddock Chowder with Homemade Crackers;31,7;258
1705;Pinot Noir, Indigo Hills;21,3;258
